Date,close,realizedcap,miner_revenue_total,miner_fees_percent,nupl,relative_unrealised_profit,relative_unrealised_loss,net_flow_vol,transaction_rate,total_transaction,in_house_exchange_volume,mvrv_z_score,exchange_net_positions_change,SPY
2016-09-08 00:00:00+00:00,11.48,747543651.166193,31949.800289779,0.0012897280000000002,0.253170674453194,0.290489457270149,0.037318782816955005,-289999.6880767047,0.6445486111111111,55689,50868.561862614,0.49525031454621105,-2843975.5419030786,218.50999450683594
2016-09-09 00:00:00+00:00,11.76,748310369.520113,32258.771879007,0.001298775,0.271526581869649,0.29808872119865204,0.026562139329002,-73309.34222846001,0.615104166666666,53145,14769.70191,0.549240269962855,-2446898.306920048,213.27999877929688
2016-09-12 00:00:00+00:00,11.88,750259784.941412,32272.061249012,0.001085459,0.277619941641429,0.300051818039046,0.022431876397616003,-443226.2096991212,0.519733796296296,44905,99156.79217738,0.5695015306072051,-1603018.9179082997,216.33999633789062
2016-09-13 00:00:00+00:00,12.02,751273717.64472,31935.235921844,0.000951681,0.286265746237357,0.304352646462832,0.018086900225475003,-107019.85617387432,0.49093749999999997,42417,70881.58715376,0.5957612303062421,-1503925.0540009327,213.22999572753906
2016-09-14 00:00:00+00:00,12.0,752098312.972304,32565.049358965,0.0011146720000000001,0.284002072333714,0.302628150513339,0.018626078179624,-15078.913949569003,0.6215162037037031,53699,43724.481738,0.589902958102665,-1253659.0122658089,213.14999389648438
2016-09-15 00:00:00+00:00,12.0,753038922.998324,32219.039455151,0.0011243960000000002,0.283787634236764,0.302378314018016,0.018590679781252003,-23053.57949542551,0.6055902777777771,52323,24016.69706638,0.589523994387199,-1152268.8637986183,215.27999877929688
2016-09-16 00:00:00+00:00,12.5,753880101.857891,32285.994513647,0.001453634,0.31136841591297904,0.318112706756741,0.006744290843761,-206676.37003096598,0.6566087962962961,56731,77365.0241595,0.6849946919273721,-112396.70317665115,213.3699951171875
2016-09-19 00:00:00+00:00,13.186000000000002,756593893.237605,34304.492377711,0.000805066,0.35084015175056504,0.352993959379366,0.002153807628801,-124123.69137113189,0.468078703703703,40442,142335.63169,0.813503140082738,60967.0076678358,213.41000366210938
2016-09-20 00:00:00+00:00,14.18,758133148.922641,32525.325567599,0.001009231,0.401721200188342,0.402150136721421,0.00042893653307900004,-262224.380494219,0.6246643518518511,53971,359528.35547738,1.00161249308354,7217.494275528938,213.4199981689453
2016-09-21 00:00:00+00:00,13.91,761732300.014762,32113.922186064,0.000939536,0.381448541558975,0.38207120524121,0.0006226636822340001,-178526.892004836,0.514247685185185,44431,73902.5484585,0.9328024049231131,-5863.549482848495,215.82000732421875
2016-09-22 00:00:00+00:00,13.2,766889730.312728,31668.771131938,0.0019939560000000003,0.34234953717174404,0.34497140375137403,0.0026218665796300003,-318671.513209437,0.6050231481481481,52274,63219.0792859526,0.79283119823776,-79819.87972364575,217.17999267578125
2016-09-23 00:00:00+00:00,13.49,767807669.757462,34325.905931373,0.0014283940000000001,0.35883049916776505,0.360326284128596,0.001495784960831,-180557.40715746582,0.39689814814814806,34292,235207.33339238,0.8471376421479351,-139252.93612753972,215.99000549316406
2016-09-26 00:00:00+00:00,13.01,772984760.979314,32243.295455561,0.0035864570000000004,0.327917520157453,0.33151827474269,0.003600754585237,-62430.504547507495,0.49138888888888804,42456,61593.168352819,0.7436409139187821,-203457.15342754498,214.24000549316406
2016-09-27 00:00:00+00:00,13.029999999999998,773828362.413838,35386.040752098,0.002784735,0.32854274684306,0.33205175563711503,0.003509008794054,-61012.7536479098,0.5225694444444441,45150,27795.25201894,0.74635216676242,-198926.41245462373,215.57000732421875
2016-09-28 00:00:00+00:00,13.38,774604112.060172,32471.570191127,0.0020982260000000003,0.33793765639939904,0.339740798890709,0.00180314249131,-91713.32770345482,0.492905092592592,42587,73687.385984744,0.788561416907528,-117662.2809025757,216.63999938964844
2016-09-29 00:00:00+00:00,13.244000000000002,789649531.196534,32354.716758006,0.001275834,0.325295842685813,0.32779747036306,0.0025016276772460004,-160700.1832210922,0.46652777777777704,40308,37016.352683319,0.750814147306461,-162519.08776046708,214.67999267578125
2016-09-30 00:00:00+00:00,13.210000000000004,791521659.125248,31663.540276794,0.001271463,0.32152773924410605,0.32423272661697805,0.002704987372872,-226186.1855525973,0.41157407407407404,35560,42464.778156638,0.740861543387851,-146610.33675440028,216.3000030517578
2016-10-03 00:00:00+00:00,13.527999999999999,795494576.138054,33348.583782637,0.0019769220000000003,0.33627572761573205,0.337557008194293,0.0012812805785600001,-73564.9066172624,0.538969907407407,46567,0.0,0.7955915410832951,-176025.354557015,215.77999877929688
2016-10-04 00:00:00+00:00,13.4,796192964.313941,32139.89904295,0.0026561310000000004,0.32860582616842304,0.33030658719551503,0.001700761027091,-95976.4426215248,0.648252314814814,56009,150.0,0.7695155043932821,-7996.09171050787,214.67999267578125
2016-10-05 00:00:00+00:00,13.1,796912683.453744,33145.728244488,0.001935868,0.310625564388736,0.314418112989429,0.0037925486006930003,-179378.6077142163,0.46207175925925903,39923,0.0,0.7103791706656121,21209.3073255457,215.6300048828125
2016-10-06 00:00:00+00:00,12.99,797666921.399088,32872.758108901,0.001528868,0.303503512594473,0.30826480898095804,0.004761296386484,-160596.3983270484,0.421284722222222,36399,33232.87050984,0.6882027441473481,33348.39420647547,215.77999877929688
2016-10-07 00:00:00+00:00,12.82,798198144.987078,36624.819770251,0.0014626630000000001,0.29306636029674604,0.29965752540627405,0.006591165109528001,-71839.1503737439,0.49193287037037003,42503,187226.106058,0.655342398931628,54836.94825783372,215.0399932861328
2016-10-10 00:00:00+00:00,11.75,799331940.253332,33185.57418968,0.001646399,0.22214591819296603,0.258416885699707,0.036270967506740005,-53187.946478094,0.510358796296296,44095,134127.254794,0.448908967564967,484664.81870900467,216.16000366210938
2016-10-11 00:00:00+00:00,11.71,800328006.373299,32518.729904612,0.001205418,0.217375906044131,0.25507458309569603,0.037698677051565,-28231.11019374701,0.47318287037037005,40883,127403.282599,0.440138061207748,596173.7008158043,213.42999267578125
2016-10-12 00:00:00+00:00,11.78,800168767.911029,33136.842713139,0.001333454,0.22253053202331802,0.25654520639279904,0.034014674369480004,-18271.733613103395,0.346435185185185,29932,18793.765466638,0.45481173146539206,883014.6103556454,213.7100067138672
2016-10-13 00:00:00+00:00,12.13,800522980.789415,34938.908501136,0.003224442,0.24586361211783503,0.266747300608046,0.020883688490211,-60408.521726707,0.373020833333333,32229,40000.008463319,0.5222082925439251,1075416.6013235152,213.00999450683594
2016-10-14 00:00:00+00:00,11.93,800833776.18801,32988.996620265,0.002280961,0.23397366387215301,0.260148524728653,0.0261748608565,-115454.81038663408,0.48193287037037,41639,27712.80889,0.48696235953450906,1024034.0814556591,213.1199951171875
2016-10-17 00:00:00+00:00,12.12,800499192.735876,32445.602003368,0.002204906,0.24708584125882202,0.266440296393584,0.019354455134762003,-94805.41122177469,0.43638888888888805,37704,48520.23358,0.524039713671557,-133123.4994762838,212.3800048828125
2016-10-18 00:00:00+00:00,12.51,801124628.872813,33420.925774724,0.0028982820000000003,0.27228121266205,0.28153770258799604,0.009256489925946,-138628.494159506,0.58625,50652,482678.446336281,0.598578900845952,-56032.937077097595,213.7100067138672
2016-10-19 00:00:00+00:00,11.93,801832611.705642,33234.951621623,0.0027911620000000002,0.23370534415415803,0.259726647742033,0.026021303587875,-74361.97058217142,0.348159722222222,30081,23795.27943481,0.48596886096652203,-135344.00260341167,214.27999877929688
2016-10-20 00:00:00+00:00,12.08,802276997.471791,34591.507465622,0.001588395,0.243681989728696,0.264393608059575,0.020711618330879002,14008.521420038,0.472013888888888,40782,11778.25627249,0.51497433576496,-71679.8450621441,213.8800048828125
2016-10-21 00:00:00+00:00,12.0,802938325.229012,32168.839566913,0.00130451,0.23768015808136403,0.260980107689098,0.023299949607733003,-3802.476459929996,0.667175925925925,57644,14416.59290519,0.49880012767958404,-17540.031400430948,213.97999572753906
2016-10-24 00:00:00+00:00,11.97,804089416.920834,32110.465630046,0.0015132330000000001,0.23526111476678,0.259421268052138,0.024160153285357002,67903.19695748249,0.6063888888888881,52392,31677.03244256,0.493074428497744,258027.18890050054,214.88999938964844
2016-10-25 00:00:00+00:00,11.35,804360331.548482,31707.727406298,0.0013623230000000001,0.19233529555033402,0.24406574144028703,0.05173044588995301,74797.66049598798,0.5486805555555551,47406,24516.881515116,0.37364357535902304,396241.9395602755,214.1699981689453
2016-10-26 00:00:00+00:00,11.57,804526283.343083,31992.164184983,0.0011030570000000002,0.207760290885546,0.24820652552324401,0.040446234637697004,89601.11506017004,0.52162037037037,45068,24421.38815698,0.41584422523853204,486411.52509931475,213.74000549316406
2016-10-27 00:00:00+00:00,11.43,805029839.728914,31478.344290945,0.001059277,0.19798971546052702,0.24508564566416302,0.047095930203636005,60652.84204178001,0.509502314814814,44021,92715.07416568,0.38920666805081605,557028.5738783106,213.1699981689453
2016-10-28 00:00:00+00:00,11.07,806207105.924831,31114.954581342,0.001153532,0.170256649052645,0.23664639354493802,0.066389744492292,13093.842953790998,0.47943287037037,41423,260607.820783689,0.317364014887963,524390.4917039946,212.5399932861328
2016-10-31 00:00:00+00:00,11.01,807125861.024196,32054.66482553,0.0010424330000000002,0.16555837015913602,0.234068704515999,0.068510334356863,18014.590650895,0.5196180555555551,44895,15269.68702209,0.306139964415619,230637.50055804104,212.5500030517578
2016-11-01 00:00:00+00:00,10.7,807147002.583605,30539.63018589,0.0013488270000000001,0.141429672330181,0.228297021325847,0.086867348995666,95895.64322805696,0.563275462962962,48667,49226.30465474,0.247266233785559,276469.8748476915,211.00999450683594
2016-11-02 00:00:00+00:00,10.77,807424672.198274,31171.228785737,0.0009366820000000001,0.14662459103855702,0.22891730531807702,0.08229271427951901,9592.834434407006,0.502650462962963,43429,26664.22808958,0.260050572078846,286604.7749364935,209.74000549316406
2016-11-03 00:00:00+00:00,10.82,807840193.1558,31245.640640268,0.0009506330000000001,0.15098431059324202,0.22980399357150502,0.078819682978263,37345.85038751,0.48906249999999996,42255,174378.984493689,0.270493845150012,335128.36732396483,208.77999877929688
2016-11-04 00:00:00+00:00,11.2,807973410.903817,30945.295113741,0.000701282,0.180713243756873,0.23708502339975102,0.056371779642877005,-77777.742982022,0.37627314814814805,32510,38047.17652343,0.34524027833673104,255342.18988615647,208.5500030517578
2016-11-07 00:00:00+00:00,11.0,809159408.239542,33288.092323132,0.0008720780000000001,0.16490062419784102,0.23222215850956,0.067321534311718,30800.595653408498,0.48491898148148105,41897,21164.50176494,0.30620097474038804,245453.55608299002,213.14999389648438
2016-11-08 00:00:00+00:00,10.91,809443181.638403,32358.655843129,0.000972486,0.157890354380047,0.23043726847439802,0.07254691409435,8947.382551503993,0.480127314814814,41483,17003.42127132,0.288921136111121,155645.7525132075,214.11000061035156
2016-11-09 00:00:00+00:00,10.79,809601879.081732,31037.329175586,0.001127205,0.148494019915749,0.228190135296741,0.079696115380991,-60264.726650036,0.46575231481481405,40241,23123.9731086721,0.266055610885432,37528.71442024782,216.3800048828125
2016-11-10 00:00:00+00:00,10.6,809678834.274804,31246.158685568,0.001132217,0.13301363330256302,0.224699074132396,0.091685440829833,12720.232896470989,0.45868055555555504,39630,34168.291542899,0.22933681361275102,-37919.50010454282,216.9199981689453
2016-11-11 00:00:00+00:00,10.26,809329088.149114,31383.610781586,0.0014095190000000001,0.10650306030933501,0.22081607502795703,0.11431301471862201,-58706.12228240201,0.46353009259259204,40049,22995.934967099,0.16567008757853202,-134157.91036254913,216.4199981689453
2016-11-14 00:00:00+00:00,10.04,808602958.187635,31922.533312568,0.0012002360000000001,0.087710989325224,0.216153696791126,0.128442707465902,-4633.750902359403,0.501770833333333,43353,11580.90352004,0.12498941267608,-111597.3187102601,216.58999633789062
2016-11-15 00:00:00+00:00,10.4,808412040.325097,31474.058648102,0.001176442,0.12088408958516302,0.22301482481136503,0.102130735226202,48736.959387220995,0.517986111111111,44754,27358.683755599,0.19777225958416403,-34455.87758748606,218.27999877929688
2016-11-16 00:00:00+00:00,9.96,808346358.499496,31616.330490184,0.0011046270000000002,0.081688491366826,0.214923552246465,0.13323506087963902,6159.865217565006,0.47652777777777705,41172,76009.42528853,0.11168618243229401,13609.45860755071,217.8699951171875
2016-11-17 00:00:00+00:00,9.96,807610494.24153,30839.022550014,0.000986698,0.08428683518911101,0.21648677438993902,0.132199939200828,443334.687108877,0.46535879629629606,40207,1125717.43391683,0.11522541452001,453127.1573857516,218.99000549316406
2016-11-18 00:00:00+00:00,9.52,807103579.432488,33135.482419488,0.0010472510000000001,0.041541702502268005,0.20827370305151,0.166732000549241,-13475.589730342006,0.5001504629629631,43213,13922.752119949,0.028691798856555,513833.79368017986,218.5
2016-11-21 00:00:00+00:00,9.61,807597972.399434,31850.564011681,0.001106778,0.051299771909608,0.208419575053704,0.15711980314409602,10802.414414619197,0.487129629629629,42088,14814.29930046,0.048148433269187,496087.192937579,220.14999389648438
2016-11-22 00:00:00+00:00,9.87,807222954.029583,31215.594845805,0.0012203790000000002,0.07734010689325001,0.212972915624271,0.13563280873102102,127688.08389145212,0.6121527777777771,52890,1229.59730813,0.101540079213899,644662.0915060863,220.5800018310547
2016-11-23 00:00:00+00:00,9.79,807179356.893855,32704.104077971,0.0025143350000000004,0.069712524007492,0.211337396696355,0.141624872688862,-7231.383293430001,0.738460648148148,63803,12094.54762903,0.08578911041009801,569456.4590590186,220.6999969482422
2016-11-25 00:00:00+00:00,9.51,807540481.261995,33491.528498044,0.001785817,0.042234129402495005,0.205468654377214,0.16323452497471902,-36796.57906923001,0.6444560185185181,55681,41703.19372269,0.030690007655183003,427761.0666335225,221.52000427246094
2016-11-28 00:00:00+00:00,8.77,807176426.126141,34062.063025573,0.003588135,-0.038310614629507,0.192911615883326,0.23122223051283303,16502.61261376302,0.557152777777777,48138,24143.94037341,-0.114955178674656,397632.8981426954,220.47999572753906
2016-11-29 00:00:00+00:00,8.37,807245784.058064,33079.558194819,0.003071064,-0.087944859792476,0.187863311147199,0.275808170939675,47135.375087705994,0.535092592592592,46232,68140.16279747,-0.19424400820822302,1082127.2744791545,220.91000366210938
2016-11-30 00:00:00+00:00,8.64,807071144.03626,31875.319840147,0.0011080620000000002,-0.053155061114480005,0.190435065789782,0.24359012690426302,102857.97397229998,0.44478009259259205,38429,211716.92857089,-0.13963969712784902,1166554.2438810207,220.3800048828125
2016-12-01 00:00:00+00:00,8.4,806913307.500494,31775.50438652,0.000856733,-0.08187792523682101,0.187663602113427,0.269541527350248,-107666.29076529299,0.427407407407407,36928,40020.3429202,-0.185408007660836,955935.5026744306,219.57000732421875
2016-12-02 00:00:00+00:00,7.639999999999999,805717132.39805,31824.48800722,0.000882395,-0.188765102296461,0.178051102481412,0.366816204777873,-100400.86515144998,0.47938657407407403,41419,85477.469491179,-0.335740430500553,845137.4849663004,219.67999267578125
2016-12-05 00:00:00+00:00,6.769999999999999,802267493.122232,31262.822727779,0.0009999170000000001,-0.335168455487496,0.166887791543077,0.502056247030573,187341.695944349,0.47217592592592506,40796,137017.35203881,-0.500607958197798,1269372.1866046563,221.0
2016-12-06 00:00:00+00:00,7.8,798565348.95203,32013.474190362,0.001084674,-0.15138469597296902,0.18337396045852603,0.33475865643149405,-38195.23086244601,0.547418981481481,47297,422404.394615993,-0.28451150170517,1235578.5065297335,221.6999969482422
2016-12-07 00:00:00+00:00,8.45,797412438.371486,31745.611830893,0.0011021,-0.060832670315246,0.192877715595587,0.253710385910833,-196493.952610431,0.48105324074074,41563,261765.945422477,-0.15198127090608202,1008304.694350779,224.60000610351562
2016-12-08 00:00:00+00:00,8.23,796651812.294446,32886.551480473,0.024097661000000003,-0.088208194779192,0.18875580197211603,0.276963996751308,-96233.36107850895,0.449421296296296,38830,198631.583913969,-0.194726091571806,903122.2387427315,225.14999389648438
2016-12-09 00:00:00+00:00,8.62,796918946.677158,31692.052944832,0.000991666,-0.038250519932222005,0.194102061563439,0.23235258149566101,41602.67550989197,0.469965277777777,40605,57794.36578275,-0.11573146181695,1004711.898747813,226.50999450683594
2016-12-12 00:00:00+00:00,8.67,797994186.137777,31373.7366663,0.000995631,-0.032400113892765,0.193673330575856,0.22607344446862201,-65207.328033375,0.44508101851851806,38455,104482.94988956,-0.106230588540888,823913.3964932226,226.25
2016-12-13 00:00:00+00:00,8.47,798040786.692131,31840.964451384,0.000972472,-0.056469735596325,0.190290420872524,0.24676015646885,-15273.286145723003,0.514710648148148,44471,31003.00206127,-0.14601979255307,788364.5872218907,227.75999450683594
2016-12-14 00:00:00+00:00,8.46,797872391.925685,31885.355403379,0.001094128,-0.057565646028181004,0.18995092750569,0.24751657353387102,-14715.433179672997,0.5371990740740741,46414,7153.45828226,-0.147893028207176,779050.115457952,225.8800048828125
2016-12-15 00:00:00+00:00,7.75,797889230.422166,31402.240367607,0.001096351,-0.15570468276669502,0.17956981588637,0.335274498653065,21371.729128798004,0.523252314814814,45209,21328.80630221,-0.293227583538121,750780.565075431,226.80999755859375
2016-12-16 00:00:00+00:00,7.889999999999999,797675812.127389,31787.000638155,0.0009624810000000001,-0.134223101081969,0.181354826301817,0.31557792738378604,66835.88070007101,0.49851851851851803,43072,53098.702286938,-0.26350771668558803,860464.9066521972,225.0399932861328
2016-12-19 00:00:00+00:00,7.69,796258667.313721,31510.045107769,0.001156817,-0.161286244839163,0.17793658243242602,0.33922282727158903,41422.85337463301,0.520787037037037,44996,57898.399372768,-0.30063832247515804,506983.91707930714,225.52999877929688
2016-12-20 00:00:00+00:00,7.58,796141037.606867,31712.807847465,0.001384349,-0.17793823579998302,0.176119762525313,0.35405799832529605,730.4171098420047,0.5062731481481481,43742,50651.475004209,-0.323120232562067,446716.7376700081,226.39999389648438
2016-12-21 00:00:00+00:00,7.95,795741441.301401,31647.716115403,0.001729899,-0.120352203879967,0.18156285057940702,0.301915054459374,174415.024792408,0.57568287037037,49739,79473.0968281,-0.24408067697790703,610306.9214917049,225.77000427246094
2016-12-22 00:00:00+00:00,7.767999999999999,795139106.601564,31112.906905597,0.001248498,-0.14639975622627802,0.17849484067301402,0.324894596899292,121164.905529882,0.627256944444444,54195,44765.10068399,-0.281139570364604,602751.8440784253,225.3800048828125
2016-12-23 00:00:00+00:00,7.25,793600269.372173,31147.01741919,0.0009526970000000001,-0.22378637822511502,0.16986404474664502,0.39365042297176,806497.1270650211,0.502546296296296,43420,942833.698225885,-0.37947102752071,1416630.1161862165,225.7100067138672
2016-12-27 00:00:00+00:00,7.230000000000001,791207098.417699,31259.210634576,0.0011643970000000002,-0.22497464293433503,0.168869177350812,0.393843820285148,95258.052293761,0.478287037037037,41324,48802.337783857,-0.382579506343659,1308266.0014637746,226.27000427246094
2016-12-28 00:00:00+00:00,8.54,790842162.377865,31606.731554427,0.000999006,-0.032599780237568,0.19219485726038302,0.224794637497951,-34282.27605726902,0.48972222222222206,42312,59639.069829335,-0.106553646533508,1255316.4393748231,224.39999389648438
2016-12-29 00:00:00+00:00,8.38,790805092.927642,31859.450293206,0.001277495,-0.053622680261924,0.187520596909056,0.24114327717098,-16510.989781390002,0.525358796296296,45391,108297.141919882,-0.140485774943339,1323923.6026056372,224.35000610351562
2016-12-30 00:00:00+00:00,8.498,791182481.591932,31726.373410766,0.0014124180000000001,-0.039635734479635004,0.189555797927962,0.22919153240759702,-54171.49941513699,0.5020717592592591,43379,520448.071466179,-0.11647204691432501,1166883.3504989445,223.52999877929688
2017-01-03 00:00:00+00:00,9.786,791786465.790526,31567.276593099,0.001274907,0.10001016999699801,0.220032515326738,0.12002234532974,-13751.099672406039,0.5242824074074071,45298,165652.071687818,0.15568364738682403,1012243.0488137938,225.24000549316406
2017-01-04 00:00:00+00:00,11.21,793557845.723562,32139.035833437,0.001229178,0.219263936930359,0.261843507220686,0.042579570290326,108241.7497820711,0.585509259259259,50588,222534.032343757,0.45221825997208903,933079.9950298816,226.5800018310547
2017-01-05 00:00:00+00:00,10.34,795983790.83996,31851.888827903,0.0010943650000000001,0.14473722832805902,0.23011276379752502,0.08537553546946501,12379.177669155062,0.573263888888888,49530,159030.667315518,0.264262644932761,983586.7719994485,226.39999389648438
2017-01-06 00:00:00+00:00,10.2,796968774.50738,31390.850326402,0.000997714,0.131478068943737,0.224511265077895,0.093033196134157,-159647.32033244398,0.50574074074074,43696,143067.93157642,0.23279160897448603,1020374.6823343933,227.2100067138672
2017-01-09 00:00:00+00:00,10.38,799565197.597209,31786.23166969,0.001130023,0.14596221704539,0.22858305858322603,0.08262084153783501,76410.69842016103,0.5313657407407401,45910,639586.83686928,0.26816807564477,1092289.6644202694,226.4600067138672
2017-01-10 00:00:00+00:00,10.67,800390306.131141,31388.084404014,0.001233252,0.17078805132587402,0.237626590513929,0.066838539188054,-2225.5375156090013,0.553842592592592,47852,55616.900547279,0.328731183853813,1083998.4802313335,226.4600067138672
2017-01-11 00:00:00+00:00,9.97,801073726.4095,31557.602884307,0.001097489,0.10900998021606101,0.21633511044272302,0.10732513022666201,-175833.219549745,0.510625,44118,88375.121828729,0.180283531273356,972649.9474422187,227.10000610351562
2017-01-12 00:00:00+00:00,9.74,801254471.868436,31593.801810661,0.0011737450000000001,0.08732751435310701,0.210069636783475,0.12274212243036701,-71000.21914665197,0.5696064814814811,49214,181693.03657813,0.131483772883,917293.3987080865,226.52999877929688
2017-01-13 00:00:00+00:00,10.23,801574589.273415,31766.095231984,0.001126444,0.132304423356084,0.22293385675315502,0.09062943339707001,70784.26623474702,0.5722569444444441,49443,182521.6131194,0.235839579998588,1001990.9351525791,227.0500030517578
2017-01-17 00:00:00+00:00,10.18,802712940.636823,31335.516120215,0.0012580730000000002,0.128043512576505,0.22077093120830601,0.09272741863180001,108752.58132888697,0.526284722222222,45471,124416.507653649,0.22642177172869302,945448.5790934488,226.25
2017-01-18 00:00:00+00:00,10.36,803021409.165463,31639.452963642,0.0010741090000000002,0.143723508626757,0.22587420163141603,0.08215069300465801,-27711.538419947,0.5070023148148141,43805,49330.9396006,0.264862979024345,876204.5108186677,226.75
2017-01-19 00:00:00+00:00,10.45,803649507.73015,32154.889032022,0.0009732670000000001,0.15114392505732702,0.22811614605081,0.07697222099348301,29610.57392699801,0.502256944444444,43395,30624.820117689,0.28334700885025105,905473.0161577128,225.91000366210938
2017-01-20 00:00:00+00:00,10.72,803911310.357624,31154.741530082,0.001080021,0.175153146254438,0.23712181119809103,0.061968664943653,-708954.645617787,0.525694444444444,45420,668971.26238275,0.34276630812206405,22091.748271480203,226.74000549316406
2017-01-23 00:00:00+00:00,10.77,805246342.53123,31533.45636118,0.00111053,0.17786204135851802,0.23720737119268,0.059345329834162006,-31628.003057822993,0.518541666666666,44802,21874.5150962,0.35210817446496,-969856.1978841946,226.14999389648438
2017-01-24 00:00:00+00:00,10.582,805755514.265635,31461.633010409,0.001308396,0.161547122364011,0.230000289248442,0.06845316688443001,-13641.163929564995,0.567546296296296,49036,44053.043869,0.311349052931056,-977458.9244403057,227.60000610351562
2017-01-25 00:00:00+00:00,10.64,806619220.895477,31461.350456336,0.0012000980000000001,0.16498161458350202,0.23037655553955103,0.065394940956048,-35864.956736044,0.5241203703703701,45284,83263.85716733,0.32123113377439705,-996701.0198158026,229.57000732421875
2017-01-26 00:00:00+00:00,10.71,807731265.526368,31821.147447636,0.0011457770000000002,0.17064084871044902,0.23261764284389103,0.061976794133441,-58836.80939141,0.5410416666666661,46746,52591.16102244,0.33593180085954405,-1151109.3914613388,229.3300018310547
2017-01-27 00:00:00+00:00,10.68,808270489.210827,31150.193178697,0.0011348060000000001,0.16791211052407,0.231220912260958,0.06330880173688701,-61587.46687729101,0.539571759259259,46619,43448.7422889005,0.329369353532929,-1178427.3965551145,228.97000122070312
2017-01-30 00:00:00+00:00,10.73,810423065.899645,31961.230038456,0.00102601,0.17068204827035902,0.23151062605497902,0.06082857778462,20537.456903382,0.523680555555555,45246,25253.82200886,0.33786732284104504,-1140136.2681956813,227.5500030517578
2017-01-31 00:00:00+00:00,10.76,810886468.373374,31445.915288232,0.001017908,0.17281268623824,0.23215574383196902,0.059343057593728,21252.454014460032,0.5039583333333331,43542,128711.253052809,0.34394449049470505,-1019865.7450518683,227.52999877929688
2017-02-01 00:00:00+00:00,10.73,811401832.497073,31370.303041106,0.00121502,0.170011810435652,0.23069734172560602,0.060685531289954006,32366.346571956994,0.513946759259259,44405,103001.13345179,0.33725251844305304,-960172.7644234337,227.6199951171875
2017-02-02 00:00:00+00:00,10.8,812024757.336738,31450.303147355,0.001127474,0.17530691534994,0.23268622139246703,0.057379306042526,9250.661344324995,0.5039583333333331,43542,244289.86815458,0.351425104218029,-937170.6280300021,227.77000427246094
2017-02-03 00:00:00+00:00,10.98,812728594.187469,31307.340605115,0.001087903,0.189907347647973,0.23924583775459501,0.049338490106621,211407.08518553997,0.48942129629629605,42286,245303.48579245,0.390182727667009,-834004.6290626675,229.33999633789062
2017-02-06 00:00:00+00:00,11.32,815437683.262186,31662.584363624,0.001132744,0.21425860208538303,0.24999395108537403,0.03573534899999,-71553.48713572099,0.542766203703703,46895,91556.99872286,0.45996877200627906,-684005.092731379,228.92999267578125
2017-02-07 00:00:00+00:00,11.51,816260589.06118,31537.474965003,0.001460761,0.22820935314265903,0.257431896936612,0.029222543793953,29361.935665598023,0.595150462962962,51421,157492.63528559,0.500008116871554,-671077.3284938149,228.94000244140625
2017-02-08 00:00:00+00:00,11.47,817004615.309463,31747.932491651,0.0013769,0.22522844935664602,0.255721861648332,0.030493412291686003,-10517.305843132985,0.589780092592592,50957,114665.69863475,0.49094848655612305,-757949.0668700449,229.24000549316406
2017-02-09 00:00:00+00:00,11.02,817560690.660256,31471.619121672,0.001292645,0.18989276021988802,0.23765610513491903,0.047763344915031,-68880.685821942,0.552962962962963,47776,125857.77022656,0.392776894302084,-774502.5449039824,230.60000610351562
2017-02-10 00:00:00+00:00,11.31,818163865.515855,31542.625653549,0.0014653,0.212397899482123,0.24847453062788802,0.036076631145764,-68439.48212767701,0.602824074074074,52084,370403.57510857,0.45506062392078206,-667016.293022152,231.50999450683594
2017-02-13 00:00:00+00:00,11.3,820332536.789544,31795.525654387,0.0019330760000000002,0.21068144440383302,0.247019454521084,0.036338010117251004,-114561.92008780398,0.645462962962963,55768,42353.073734789,0.45064879705758804,-900453.3015917055,232.77000427246094
2017-02-14 00:00:00+00:00,13.18,821491743.216321,31513.894684354,0.001581277,0.337449479539974,0.338981134365251,0.001531654825276,31739.05573774199,0.6727314814814811,58124,74133.49946023,0.8564127993063091,-827122.8240841106,233.6999969482422
2017-02-15 00:00:00+00:00,13.06,824201396.63505,31818.809011018,0.002845102,0.32915037604698305,0.33121466573957703,0.0020642896925930003,63182.740770149045,0.635474537037037,54905,106704.020213104,0.825707681206823,-689620.3665363081,234.9199981689453
2017-02-16 00:00:00+00:00,12.960000000000004,825522376.253173,31579.054990293,0.0012416850000000002,0.32186052929852804,0.32445361621900703,0.0025930869204790004,-84833.18116667401,0.5737731481481481,49574,228268.62249143,0.8008413834104581,-933206.2189937755,234.72000122070312
2017-02-17 00:00:00+00:00,12.74,827109427.409413,31366.659174057,0.00123847,0.307050783742642,0.311091024603804,0.004040240861161001,-49171.533949278004,0.571087962962962,49342,84382.42925681,0.7505776008924511,-954624.4242305458,235.08999633789062
2017-02-21 00:00:00+00:00,12.84,830297480.027703,31465.490479665,0.0017436720000000001,0.31150457931186604,0.314731405117101,0.003226825805235,-26012.13329100696,0.674965277777777,58317,85418.375902929,0.767565720612671,-165181.00685359538,236.49000549316406
2017-02-22 00:00:00+00:00,12.69,831092447.633426,31044.548097614,0.00164133,0.301350138721979,0.30571764129893,0.0043675025769500005,-20796.802398522996,0.5820254629629631,50287,14952.46943963,0.73382326359597,-154350.35967696086,236.27999877929688
